molecule_chembl_id,canonical_smiles,standard_value
CHEMBL488084,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,17000.0
CHEMBL508129,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,30000.0
CHEMBL488085,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,18000.0
CHEMBL487066,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,7000.0
CHEMBL487067,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,32000.0
CHEMBL509881,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)cc3)ncc2F)n1C(C)C,20000.0
CHEMBL453655,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,12000.0
CHEMBL453862,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,11000.0
CHEMBL455427,Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)c(F)c3)n2)n1C(C)C,10000.0
CHEMBL455428,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,16000.0
CHEMBL510436,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,3000.0
CHEMBL455429,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,20000.0
CHEMBL455651,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1F,19000.0
CHEMBL454648,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,6000.0
CHEMBL508739,Cc1cc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)ccc1C(=O)N(C)C,32000.0
CHEMBL443922,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,2120.0
CHEMBL488060,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5570.0
CHEMBL488912,CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,3880.0
CHEMBL450714,CSc1ccc(Oc2ccccc2CN(C)C)cc1,3020.0
CHEMBL487053,CC(c1ccccc1Oc1ccc(Cl)c(Cl)c1)N(C)C,900.0
CHEMBL488069,CN(C)Cc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,1120.0
CHEMBL488021,CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,20000.0
CHEMBL488260,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)c(Cl)c1,1190.0
CHEMBL488261,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(Cl)c1,1240.0
CHEMBL488437,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,6830.0
CHEMBL487223,CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,3010.0
CHEMBL487221,CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,3850.0
CHEMBL488434,CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,7390.0
CHEMBL444203,CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,5230.0
CHEMBL455511,Cc1ccc(Oc2ccc(Cl)c(Cl)c2)c(CN(C)C)c1,3390.0
CHEMBL451137,CNCc1ccc(Br)cc1Oc1ccc(Cl)c(Cl)c1,974.0
CHEMBL488435,CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,1620.0
CHEMBL487188,CNCc1cc(OC)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,10100.0
CHEMBL455423,COc1ccc(CN(C)C)c(Oc2ccc(Cl)c(Cl)c2)c1,234.0
CHEMBL451076,CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,4560.0
CHEMBL455424,CNCc1cc(S(=O)(=O)NC)ccc1Oc1ccc(Cl)c(Cl)c1,4800.0
CHEMBL455425,CNCc1cc(C)c(C)cc1Oc1ccc(Cl)c(Cl)c1,1480.0
CHEMBL510435,CNCc1ccc(C#N)cc1Oc1ccc(Cl)c(Cl)c1,1310.0
CHEMBL455426,CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,5440.0
CHEMBL507884,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,1310.0
CHEMBL455675,CNCc1cc(F)c(Cl)cc1Oc1ccc(Cl)c(Cl)c1,3210.0
CHEMBL500329,CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,692.0
CHEMBL448461,CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,4670.0
CHEMBL442923,CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,8290.0
CHEMBL453630,CNC(C)c1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,3030.0
CHEMBL453631,CNC(C)c1cc(C)ccc1Oc1ccc(Cl)c(Cl)c1,2690.0
CHEMBL527094,CNC(C)c1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,785.0
CHEMBL454657,CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,2150.0
CHEMBL507075,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,5110.0
CHEMBL472388,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(C)cc1,10400.0
CHEMBL475121,CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,1740.0
CHEMBL447864,CNCc1ccc(Cl)cc1Oc1ccc(C)cc1,1640.0
CHEMBL507721,CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,4560.0
CHEMBL449542,CCc1cc(Oc2cc(Cl)ccc2CNC)ccc1Cl,1150.0
CHEMBL462387,CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,645.0
CHEMBL461631,CNC(C)c1ccc(Cl)cc1Oc1ccc(C)cc1,3690.0
CHEMBL513629,CNC(C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,2470.0
CHEMBL462225,CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1,5230.0
CHEMBL505091,CNCc1cc(Cl)ccc1Oc1ccc(Cl)c(Cl)c1,3120.0
CHEMBL462226,CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1,4790.0
CHEMBL451330,CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,1060.0
CHEMBL452091,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,1780.0
CHEMBL449048,CNCc1ccc(Cl)cc1Oc1cccc(Cl)c1,2110.0
CHEMBL455184,CNCc1ccc(Cl)cc1Oc1ccc(F)c(C)c1,3040.0
CHEMBL453879,CNCc1ccc(Cl)cc1Oc1ccc(F)c(Cl)c1,2110.0
CHEMBL453880,CNCc1ccc(Cl)cc1Oc1ccc(F)c(C(F)(F)F)c1,873.0
CHEMBL445754,CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1,1230.0
CHEMBL507360,COc1nccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc12,10000.0
CHEMBL454642,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2c(F)cccc2c1=O,7900.0
CHEMBL453894,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2c(C(F)(F)F)cccc2c1=O,350.0
CHEMBL453893,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2c(Cl)cccc2c1=O,1100.0
CHEMBL508712,Cc1cccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc12,2000.0
CHEMBL453892,COc1cccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc12,10000.0
CHEMBL454879,COc1ccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc2c1,4300.0
CHEMBL453654,COc1ccc2nc(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)n(C)c(=O)c2c1,3800.0
CHEMBL453653,COc1cccc2nc(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)n(C)c(=O)c12,10000.0
CHEMBL455681,Cn1c(-c2ccc(OC3CCN(C4CCCC4)CC3)cc2)nc2ccccc2c1=O,2900.0
CHEMBL488249,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2ccccc2c1=O,5600.0
CHEMBL488248,Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O,2900.0
CHEMBL487060,O=c1c2ccccc2nc(-c2ccc(OCCCN3CCCCC3)cc2)n1-c1ccccc1,460.0
CHEMBL487059,O=c1c2ccccc2nc(-c2ccc(OCCCN3CCCCC3)cc2)n1Cc1ccccc1,170.0
CHEMBL488251,CC(C)n1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,3000.0
CHEMBL487230,CCCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,1800.0
CHEMBL519067,CCn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,1700.0
CHEMBL487064,Cn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,2800.0
CHEMBL480219,C[C@@H]1CN(Cc2ccc(-n3ccnc3C(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)C[C@H](C)N1,25118.86
CHEMBL505914,CN1CC(C)(NC(=O)Nc2cccc(-c3nnnn3C)c2)C(CN2CCC[C@@H](Cc3ccc(F)cc3)C2)OC1=O.Cl,15700.0
CHEMBL495702,Nc1ccc(-c2cccs2)cc1N,1600.0
CHEMBL473485,Nc1ccc(-c2ccsc2)cc1N,1500.0
CHEMBL474890,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,1597.0
CHEMBL514304,Nc1ccc(-c2ccsc2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,1492.0
CHEMBL473271,Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,183.0
CHEMBL473475,Nc1ccc(-c2cccc(F)c2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,167.0
CHEMBL473478,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1ccc(CN2CCC3(CCNC3)CC2)cc1,237.0
CHEMBL473479,Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(C(=O)N2CCC3(CCCN3)CC2)cc1,25090.0
CHEMBL473484,Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(C(=O)N2CCC3(CCCN3)CC2)cc1,12390.0
CHEMBL471623,Cc1cccc(C)c1C(=O)N1CCC(N2CC[C@@H](N(Cc3ccccc3)C(=O)C3CC3)C2)CC1,9800.0
CHEMBL472260,Cc1cccc(C)c1C(=O)N1CCC(N2CCC(N(Cc3ccccc3)C(=O)C3CCC3)CC2)CC1,3410.0
CHEMBL459357,CN(C)C(=O)[C@@H](c1ccc(C2=CN3N=CNC3C=C2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,86000.0
CHEMBL445949,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,76000.0
CHEMBL60889,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,4800.0
CHEMBL460009,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,4.7
CHEMBL460217,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,117.0
CHEMBL456019,CCN(C(=O)Cc1ccc(OC)cc1)[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,248.0
CHEMBL469542,Cc1nnc(C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,849.0
CHEMBL459600,CC(C)c1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,1650.0
CHEMBL459598,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2nnc(CN(C)C)o2)CC1,3100.0
CHEMBL469724,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,4000.0
CHEMBL516939,Cc1nnc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)o1,5280.0
CHEMBL477015,CS(=O)(=O)Nc1ccc2c(c1)[C@H](O)CC1(CCN([C@@H]3CCc4cc(C#N)ccc4C3)CC1)O2,21.38
CHEMBL79,CCN(CC)CC(=O)Nc1c(C)cccc1C,263026.8
CHEMBL741,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,229086.77
CHEMBL451136,COC(=O)C1=CC[C@@H]2CC[C@H]1N2C,169824.37
CHEMBL779,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,100000.0
CHEMBL163238,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,20417.38
CHEMBL100454,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1,11481.54
CHEMBL467510,CC(C)COc1ccc(Cl)cc1-c1ccccc1-c1cccc(C(=O)[O-])n1.[Na+],31622.78
CHEMBL494230,Cc1c(CNC(C)C)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,23.0
CHEMBL512827,Cc1c(CNC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,23.0
CHEMBL468937,Cc1c(CNC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1cccnc1,2900.0
CHEMBL492396,Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1cccnc1,23000.0
CHEMBL492585,Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1ccc(Cl)nc1,2700.0
CHEMBL494767,Cc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cn1,16000.0
CHEMBL494406,Cc1cncc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)c1,9000.0
CHEMBL468307,Cc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncc(Cl)cc2Cl)cn1,1200.0
CHEMBL513855,Cc1ccc(-c2c(C)c(CNC3CCCC3F)nn2-c2ncccc2Cl)cn1,30000.0
CHEMBL468308,Cc1ccc(-c2c(C)c(CN[C@H]3CC[C@@H](F)C3)nn2-c2ncccc2Cl)cn1,29000.0
CHEMBL468518,Cc1ccc(-c2c(C)c(CNC3CCC(F)(F)C3)nn2-c2ncccc2Cl)cn1,21000.0
CHEMBL512975,Cc1ncc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cc1F,23000.0
CHEMBL466648,Cc1ncc(-c2c(C)c(CN[C@H]3CC[C@@H](F)C3)nn2-c2ncccc2Cl)cc1F,41000.0
CHEMBL444945,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@](O)(CCCCOC)c2cccc(Cl)c2)C1.O=C(O)/C=C/C(=O)O,30000.0
CHEMBL2112075,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,3000.0
CHEMBL504479,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,3500.0
CHEMBL523475,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,3600.0
CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,11800.0
CHEMBL466702,CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(C)CC[C@@H](NC(=O)OC)CC4)nc3cc2Cl)CC1,4900.0
CHEMBL466112,CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(C)CC[C@@H](NC(=O)OC)CC4)nc3cc2C)CC1,3000.0
CHEMBL466307,CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(=O)CC4)nc3cc2Cl)CC1,8500.0
CHEMBL466308,CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(C)CC[C@@](C)(O)CC4)nc3cc2Cl)CC1,20000.0
CHEMBL511742,CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(C)CC[C@](C)(O)CC4)nc3cc2Cl)CC1,3100.0
CHEMBL467533,CCN1CCN(c2cc3[nH]c(C(=O)[C@]4(CC)CC[C@@](C)(O)CC4)nc3cc2Cl)CC1,11000.0
CHEMBL494350,C[C@@H]1CN(CCO)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,1600.0
CHEMBL468504,CCN1CCN(c2cc3[nH]c(SC(C)(C)C)nc3cc2Cl)[C@H](C)C1,990.0
CHEMBL450887,C[C@@H]1CN(CC(F)F)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,10000.0
CHEMBL466427,C[C@@H]1CN(CC#N)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,10000.0
CHEMBL466630,C[C@@H]1CN(CCC#N)CCN1c1cc2[nH]c(SC(C)(C)C)nc2cc1Cl,10000.0
CHEMBL466631,CC(=O)CN1CCN(c2cc3[nH]c(SC(C)(C)C)nc3cc2Cl)C(C)C1,10000.0
CHEMBL466222,CCOC(=O)N1CCC(C)(Sc2nc3cc(Cl)c(N4CCN(CC)CC4)cc3[nH]2)CC1,3900.0
CHEMBL468301,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@H](NC(=O)OC)CC4)nc3cc2Cl)CC1,1500.0
CHEMBL468302,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](NC(=O)OC)CC4)nc3cc2Cl)CC1,3500.0
CHEMBL467473,CCN1CCN(c2cc3[nH]c(SC4(C)CCC(NC(=O)OC)C4)nc3cc2Cl)CC1,2000.0
CHEMBL467677,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](NC(C)=O)CC4)nc3cc2Cl)CC1,10000.0
CHEMBL467057,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](N(C)C(C)=O)CC4)nc3cc2Cl)CC1,10000.0
CHEMBL467266,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](NS(C)(=O)=O)CC4)nc3cc2Cl)CC1,10000.0
CHEMBL506207,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](N5CCCC5=O)CC4)nc3cc2Cl)CC1,10000.0
CHEMBL468315,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](C(=O)NC)CC4)nc3cc2Cl)CC1,10000.0
CHEMBL468524,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](S(C)(=O)=O)CC4)nc3cc2Cl)CC1,10000.0
CHEMBL466448,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nnn(C)n5)CC4)nc3cc2Cl)CC1,4400.0
CHEMBL511205,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nnnn5C)CC4)nc3cc2Cl)CC1,6300.0
CHEMBL466252,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nc(C)no5)CC4)nc3cc2Cl)CC1,380.0
CHEMBL467279,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nnco5)CC4)nc3cc2Cl)CC1,3400.0
CHEMBL467280,CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](c5nnc(C)o5)CC4)nc3cc2Cl)CC1,10000.0
CHEMBL2308139,O=C(Nc1ccc(C(F)(F)F)cc1)N1[C@@H]2CC[C@H]1C[C@@H](S(=O)(=O)c1ccccn1)C2,10000.0
CHEMBL564840,Cl.O=c1n(C[C@@H](O)CO)c2ccccc2n1C1CCN(C[C@H]2[C@H]3CC[C@H](C3)C23CC3)CC1,25000.0
CHEMBL564919,CCN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,2200.0
CHEMBL560750,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CC4)C[C@@H]32)c1,530.0
CHEMBL556247,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1cccc(OC(F)(F)F)c1)C(=O)c1cn(C)cn1,3800.0
CHEMBL563220,Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C[C@H]2[C@@H]3CN(CC4CCCC4)C[C@@H]32)c1,460.0
CHEMBL563251,CN1C[C@@H]2[C@H](C1)[C@H]2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,8500.0
CHEMBL560289,Cn1cnc(C(=O)N(Cc2ccc(F)c(Cl)c2)C[C@H]2[C@@H]3CNC[C@@H]32)c1,14600.0
CHEMBL563761,Cn1cnc(C(=O)N(Cc2cccc(Cl)c2)[C@H]2CC[C@@H](N)CC2)c1,65600.0
CHEMBL519266,CC[C@H]1CN2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,773000.0
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,5180.0
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,6610.0
CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,10000.0
CHEMBL541226,Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,950.0
CHEMBL564975,O=C(NC1CC1c1ccccc1)N1CCC(n2ccnn2)CC1,30000.0
CHEMBL562869,Cn1cc(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)nn1,30000.0
CHEMBL550652,Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1,30000.0
CHEMBL563732,O=C(NC1CC1c1ccccc1)N1CCC(n2cncn2)CC1,30000.0
CHEMBL559101,O=C(NC1CC1c1ccccc1)N1CCC(n2cccn2)CC1,30000.0
CHEMBL552196,Cc1c(O)noc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1,30000.0
CHEMBL561379,O=C(NC1CC1c1ccccc1)N1CCC(c2nnco2)CC1,27000.0
CHEMBL561259,O=C(NC1CC1c1ccccc1)N1CCC(c2ncon2)CC1,30000.0
CHEMBL564547,Cc1noc(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)n1,30000.0
CHEMBL552402,O=C(NC1CC1c1ccccc1)N1CCC(c2nc3ccccc3o2)CC1,8200.0
CHEMBL561788,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,6000.0
CHEMBL551058,CS(=O)(=O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1,9000.0
CHEMBL559531,O=C(O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1,30000.0
CHEMBL552382,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,30000.0
CHEMBL564757,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cccnc3)no2)CC1,2000.0
CHEMBL556487,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccncc3)no2)CC1,10000.0
CHEMBL557032,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1,27000.0
CHEMBL551517,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ncccn3)no2)CC1,30000.0
CHEMBL552061,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3nccc4ccccc34)no2)CC1,7000.0
CHEMBL551921,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,2600.0
CHEMBL555347,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,8000.0
CHEMBL562926,O=C(NC1CCc2ccccc2CC1)N1CCC(c2nc(-c3ccccn3)no2)CC1,25000.0
CHEMBL550242,O=C(NC1CCc2ccccc2C1)N1CCC(c2nc(-c3ccccn3)no2)CC1,6000.0
CHEMBL562822,O=C(N[C@@H]1C[C@H]1c1ccccc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,30000.0
CHEMBL541944,O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,800.0
CHEMBL538936,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,800.0
CHEMBL560063,O=C(NCc1ccc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1,3500.0
CHEMBL549635,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,630.0
CHEMBL549636,COCC(O)CN(Cc1ccc(F)cc1)C(=O)CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1,1090.0
CHEMBL557306,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)NCC(O)C(F)(F)F,1020.0
CHEMBL564674,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)N1CCCC(CO)C1,2340.0
CHEMBL557715,O=C(NCC1(O)CCCCC1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,11700.0
CHEMBL550308,O=C(NCc1ccc(O)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1550.0
CHEMBL558442,O=C(NCc1ccc(Cl)cc1O)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1550.0
CHEMBL562788,O=C(NCc1c(O)cc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,4200.0
CHEMBL560584,O=C(NCCc1ccccn1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,10000.0
CHEMBL550455,Cn1cccc1CNC(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,2400.0
CHEMBL550513,CN(CCC(=O)N1CCCC1)C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,28000.0
CHEMBL561463,CCN(CC)C(=O)C1CCCN(C(=O)CC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C1,16000.0
CHEMBL564032,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(C(=O)N2CCCC2)C1,31000.0
CHEMBL559237,O=C(C1CCCCN1C(=O)CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1,10000.0
CHEMBL563884,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCOC(C(=O)N2CCCC2)C1,31600.0
CHEMBL562905,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCN(C(=O)N2CCCC2)CC1,14000.0
CHEMBL559535,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1cnc[nH]1,11400.0
